#{"t_start": 1707175045.1665442, "env_id": "Radar-v0"}
r,l,t
45,50,2787.772955
47,50,2787.878234
47,50,2788.086399
45,50,2788.194689
47,50,2788.423067
46,50,2788.546597
46,50,2788.674144
45,50,2788.891335
46,50,2789.016504
45,50,2789.244074
46,50,2789.374693
45,50,2789.497697
47,50,2789.717384
45,50,2789.852775
44,49,2789.988344
47,50,2790.217812
47,50,2790.320468
46,50,2790.511604
47,50,2790.640069
46,50,2790.768739
46,50,2791.015256
44,50,2791.146492
46,50,2791.373223
46,50,2791.501499
47,50,2791.629769
47,50,2791.840229
45,50,2791.96085
46,50,2792.17436
46,50,2792.288121
47,50,2792.417099
44,50,2792.75751
45,50,2792.874174
46,50,2793.085896
47,50,2793.202568
45,48,2793.292996
43,50,2793.594272
45,50,2793.734336
44,50,2793.862859
46,50,2794.089042
44,50,2794.216777
47,50,2794.481323
47,50,2794.58972
46,50,2794.704797
46,50,2794.921851
43,50,2795.048946
45,50,2795.301454
47,50,2795.42652
45,50,2795.551539
45,50,2795.77103
47,50,2795.894837
43,50,2796.108818
45,50,2796.240582
45,50,2796.374448
45,50,2796.604622
39,50,2796.737321
47,50,2796.871163
47,50,2797.086153
45,50,2797.208894
47,50,2797.424855
45,50,2797.523456
47,50,2797.663067
47,50,2797.878031
47,50,2797.995573
48,50,2798.217959
45,50,2798.362972
44,50,2798.506608
43,50,2798.712057
46,50,2798.798694
45,50,2799.002668
44,50,2799.132255
45,50,2799.248878
47,50,2799.490369
47,50,2799.629374
47,50,2799.928219
46,50,2800.04809
45,50,2800.156523
47,50,2800.349492
47,50,2800.479314
46,49,2800.609096
47,50,2800.834119
42,50,2800.987823
45,50,2801.237793
43,50,2801.358689
44,50,2801.497079
46,50,2801.722417
41,50,2801.832257
47,50,2802.071378
45,50,2802.155674
44,50,2802.252265
43,50,2802.477983
35,50,2802.607764
45,50,2802.822347
47,50,2802.946317
43,50,2803.072288
46,50,2803.299482
46,50,2803.404977
45,50,2803.513649
46,50,2803.716293
47,50,2803.816514
44,50,2804.017222
46,50,2804.174059
47,50,2804.309552
42,50,2804.54421
42,50,2804.6718
47,50,2804.892969
44,50,2805.012367
44,50,2805.133005
47,50,2805.344238
47,50,2805.463775
46,50,2805.685627
47,50,2805.826794
47,50,2805.96988
47,50,2806.193418
53,50,2806.309513
43,50,2806.509565
47,50,2806.62919
47,50,2806.744968
46,50,2806.955937
44,50,2807.082436
46,50,2807.212065
46,50,2807.453325
42,50,2807.573357
44,50,2807.794002
46,50,2807.915621
47,50,2808.038966
47,50,2808.243753
45,50,2808.364798
46,50,2808.576871
47,50,2808.714418
46,50,2808.855118
45,49,2809.109452
47,49,2809.229978
45,50,2809.468971
46,50,2809.597635
47,50,2809.723359
46,50,2809.937554
47,50,2810.060829
45,50,2810.185117
46,50,2810.409399
47,50,2810.534741
47,50,2810.781772
46,50,2810.904919
46,50,2811.031348
45,50,2811.250606
46,50,2811.370885
45,50,2811.564049
45,50,2811.705242
47,50,2811.86426
46,50,2812.169795
46,50,2812.296401
47,50,2812.529149
47,50,2812.641144
47,50,2812.729221
44,50,2812.945209
47,50,2813.038525
47,50,2813.244137
46,50,2813.375008
45,50,2813.502493
45,50,2813.718352
47,50,2813.849206
45,50,2813.999153
44,50,2814.224066
44,50,2814.346956
43,50,2814.573611
40,50,2814.698033
47,50,2814.815045
46,50,2815.017217
47,50,2815.104124
35,50,2815.3084
46,50,2815.430047
45,50,2815.554549
47,50,2815.773845
45,50,2815.90268
45,50,2816.121495
47,49,2816.249985
45,50,2816.378643
46,50,2816.607168
46,50,2816.738858
46,50,2816.867593
43,49,2817.153593
43,50,2817.308533
45,49,2817.535807
44,50,2817.660505
46,50,2817.786507
46,50,2818.014765
43,47,2818.145838
46,50,2818.379565
45,50,2818.509736
46,50,2818.637469
46,50,2818.869136
46,50,2818.997473
46,50,2819.277007
27,50,2819.411976
46,50,2819.539655
47,50,2819.778536
43,50,2819.913174
47,50,2820.044752
45,50,2820.244285
47,50,2820.324356
46,50,2820.567024
43,50,2820.715644
45,50,2820.822412
40,50,2821.040772
45,50,2821.179722
47,50,2821.435217
44,50,2821.564114
45,50,2821.693879
47,50,2821.915697
47,50,2822.038379
39,50,2822.249519
43,50,2822.3723
47,50,2822.493337
46,50,2822.68956
45,50,2822.815432
44,50,2823.031307
42,50,2823.160819
42,50,2823.291249
44,50,2823.519209
46,50,2823.650835
47,50,2823.792014
41,50,2824.122841
47,50,2824.246536
44,49,2824.458958
45,50,2824.571264
46,49,2824.663093
47,50,2824.879602
47,50,2825.006662
47,50,2825.230456
47,50,2825.352229
46,50,2825.473649
46,50,2825.696476
47,50,2825.820003
47,50,2826.036237
46,50,2826.164754
46,50,2826.289304
47,50,2826.645205
46,50,2826.761541
47,50,2826.856203
45,50,2827.06474
44,50,2827.184933
46,50,2827.419437
44,50,2827.551317
46,50,2827.696088
46,50,2827.913241
35,50,2828.037589
53,50,2828.247978
47,50,2828.386766
46,50,2828.526335
45,50,2828.751305
45,50,2828.869921
46,50,2829.074236
47,50,2829.193961
44,50,2829.313898
46,50,2829.683053
46,50,2829.80149
46,50,2830.02433
44,50,2830.169869
45,50,2830.316262
47,50,2830.555139
46,50,2830.67901
45,50,2830.829409
46,50,2831.081105
47,50,2831.228092
47,50,2831.467906
47,50,2831.588025
47,50,2831.708014
45,50,2831.916033
46,50,2832.040909
46,50,2832.23964
47,50,2832.358372
46,50,2832.477834
44,50,2832.688792
45,50,2832.812846
45,50,2833.041101
46,50,2833.164695
46,50,2833.283585
45,50,2833.495655
46,50,2833.623522
45,50,2833.761133
45,50,2834.035245
46,50,2834.154288
45,50,2834.361224
45,50,2834.490469
47,50,2834.615049
46,50,2834.836537
42,50,2834.959498
40,50,2835.201764
43,50,2835.333604
46,50,2835.457155
46,50,2835.665353
47,50,2835.789614
47,50,2836.014052
47,50,2836.130028
46,50,2836.259586
45,49,2836.482219
45,50,2836.59739
47,50,2836.802788
46,50,2836.932661
46,50,2837.055065
46,50,2837.274839
46,50,2837.424696
46,50,2837.551586
46,50,2837.765957
47,50,2837.88499
46,50,2838.105751
45,50,2838.235948
47,50,2838.362876
35,50,2838.560778
47,50,2838.650318
45,50,2838.858241
40,50,2838.98413
45,50,2839.103779
46,50,2839.318502
45,50,2839.437172
45,50,2839.674208
44,50,2839.797105
45,50,2839.90383
45,50,2840.105349
29,50,2840.223931
47,50,2840.462741
46,50,2840.601547
47,50,2840.719678
46,50,2840.929082
46,50,2841.050113
46,50,2841.166338
46,50,2841.388335
42,50,2841.514464
46,50,2841.741291
44,50,2841.865144
42,50,2841.989202
41,50,2842.201641
45,50,2842.329071
45,50,2842.549664
41,50,2842.673889
45,50,2842.797209
47,50,2843.012623
47,50,2843.140433
44,50,2843.374121
46,50,2843.498422
45,50,2843.621047
47,50,2843.974603
45,50,2844.094517
46,50,2844.231588
46,50,2844.456335
47,50,2844.597004
47,50,2844.830784
47,50,2844.957136
45,50,2845.094154
47,50,2845.310718
46,50,2845.436974
45,50,2845.672989
44,50,2845.766955
43,50,2845.868063
47,50,2846.097132
46,50,2846.214472
45,50,2846.426193
47,50,2846.554852
47,50,2846.683027
45,50,2846.905872
46,50,2847.034869
45,50,2847.271303
47,50,2847.407889
47,49,2847.545402
45,50,2847.784755
45,50,2847.892944
47,50,2848.016712
46,50,2848.238315
27,50,2848.364708
45,50,2848.590839
43,50,2848.719296
45,50,2848.846041
47,50,2849.18733
46,50,2849.316163
41,50,2849.53336
44,50,2849.660392
47,50,2849.784352
46,50,2850.017065
46,50,2850.13784
45,50,2850.34944
46,50,2850.476884
47,50,2850.62503
46,50,2850.837186
44,50,2850.947803
47,50,2851.047282
47,50,2851.257224
46,50,2851.378139
46,50,2851.592213
45,50,2851.698017
47,50,2851.80901
46,50,2852.034435
40,50,2852.167857
46,50,2852.374183
46,50,2852.476419
42,50,2852.577032
44,50,2852.826397
45,50,2852.933326
46,50,2853.122582
44,50,2853.247831
40,50,2853.333138
45,50,2853.56772
47,50,2853.679492
42,50,2853.91021
44,50,2854.038468
47,50,2854.167166
39,49,2854.414334
45,49,2854.533667
47,50,2854.658956
45,50,2854.889288
42,50,2855.014287
62,50,2855.238859
47,50,2855.37934
40,50,2855.520067
47,50,2855.749573
46,50,2855.867872
47,50,2856.162973
45,50,2856.266451
40,50,2856.372178
40,50,2856.578357
45,50,2856.704358
46,50,2856.917159
43,50,2857.056893
42,50,2857.179892
31,49,2857.390131
45,50,2857.517755
45,50,2857.653514
46,50,2857.883127
46,50,2858.010142
44,50,2858.236603
34,50,2858.370245
44,50,2858.502917
45,50,2858.72739
45,50,2858.851108
46,50,2859.079204
47,50,2859.198494
46,50,2859.321366
46,50,2859.529461
46,50,2859.655523
47,50,2859.872129
47,50,2859.997723
43,50,2860.121967
44,50,2860.37134
44,50,2860.502644
34,50,2860.730162
46,50,2860.859242
44,50,2860.985936
45,50,2861.233901
45,49,2861.350735
42,50,2861.465546
41,50,2861.674615
47,50,2861.798294
47,50,2862.017942
45,50,2862.138237
46,50,2862.269983
45,50,2862.474211
43,50,2862.56944
45,50,2862.771428
42,50,2862.902248
46,50,2863.008128
44,50,2863.23078
45,50,2863.354427
46,50,2863.595302
46,50,2863.752207
47,50,2863.845429
47,50,2864.040155
44,49,2864.159876
45,50,2864.278841
47,50,2864.519805
45,50,2864.654983
46,50,2864.876853
45,50,2865.000447
45,50,2865.122704
45,50,2865.35006
46,50,2865.480876
44,50,2865.703814
44,50,2865.820544
45,50,2865.935446
36,50,2866.168407
47,50,2866.301538
44,50,2866.541453
46,50,2866.668417
45,50,2866.817364
43,50,2867.024354
44,50,2867.141187
47,50,2867.326127
34,50,2867.464133
45,50,2867.579164
47,50,2867.798664
44,50,2867.925203
45,50,2868.05311
44,49,2868.29224
47,50,2868.414405
46,50,2868.657087
38,50,2868.756991
44,50,2868.859793
44,50,2869.103726
46,50,2869.223006
46,50,2869.593361
47,50,2869.708324
47,50,2869.807531
43,50,2870.016134
46,50,2870.111923
37,50,2870.308543
47,50,2870.429819
47,50,2870.551834
42,50,2870.769727
45,50,2870.884971
42,50,2870.989598
46,50,2871.210377
40,49,2871.330734
47,50,2871.550037
46,50,2871.665107
47,50,2871.760907
47,50,2871.996019
22,49,2872.104191
41,50,2872.29944
46,50,2872.403714
44,50,2872.508868
45,50,2872.783487
47,50,2872.905499
46,50,2873.122003
46,50,2873.278854
44,50,2873.397346
29,50,2873.615454
45,50,2873.723778
46,50,2873.923012
46,50,2874.057765
46,50,2874.194569
47,50,2874.430045
44,50,2874.557111
45,50,2874.6866
42,50,2874.888417
47,50,2874.986169
46,50,2875.195379
45,50,2875.336071
45,50,2875.450631
45,50,2875.682297
46,50,2875.806599
45,50,2876.030596
46,50,2876.148517
45,49,2876.255596
46,50,2876.502153
45,50,2876.62345
40,50,2876.854206
46,50,2876.984777
46,50,2877.12229
45,50,2877.345379
46,50,2877.468555
47,50,2877.603111
46,50,2877.822382
45,50,2877.947309
39,50,2878.168494
44,50,2878.274473
33,50,2878.381364
46,50,2878.575497
47,50,2878.6807
46,50,2878.888782
43,50,2879.007258
45,49,2879.124534
45,50,2879.352258
43,50,2879.486268
46,50,2879.720017
41,50,2879.847601
47,50,2879.972518
46,50,2880.191729
47,50,2880.285951
46,50,2880.481953
42,50,2880.621244
47,50,2880.764038
45,50,2881.00403
31,50,2881.116364
46,50,2881.241316
47,50,2881.454922
47,50,2881.581082
46,50,2881.791164
45,50,2881.917585
46,50,2882.026118
41,50,2882.232153
28,50,2882.349788
45,50,2882.570001
45,50,2882.691314
46,50,2882.830845
47,50,2883.033328
42,50,2883.151288
44,50,2883.381442
45,50,2883.504062
46,50,2883.621417
21,50,2884.027733
47,50,2884.159518
47,50,2884.294979
46,50,2884.512843
46,50,2884.642395
36,50,2884.847708
46,50,2884.948495
45,50,2885.056279
46,50,2885.40253
45,50,2885.522392
45,50,2885.737105
44,50,2885.848647
45,50,2885.965438
45,50,2886.179409
25,50,2886.324394
47,50,2886.537952
47,50,2886.670703
38,50,2886.807014
33,50,2887.023074
47,50,2887.141463
46,50,2887.36418
47,50,2887.482814
46,50,2887.605174
42,50,2887.822321
47,50,2887.932452
47,50,2888.039191
46,50,2888.239788
44,50,2888.348608
45,50,2888.553376
42,50,2888.676214
44,49,2888.803802
41,50,2889.008651
44,50,2889.125693
47,50,2889.341204
45,50,2889.483657
47,50,2889.60517
46,50,2889.828542
47,50,2889.952912
45,50,2890.167533
46,50,2890.293639
45,50,2890.416782
43,50,2890.619582
41,50,2890.736046
45,50,2890.960332
42,50,2891.083867
41,50,2891.206471
45,50,2891.417707
45,50,2891.528856
45,50,2891.628029
47,50,2891.842241
47,50,2891.961189
46,49,2892.178276
47,50,2892.289836
45,50,2892.399599
47,50,2892.704604
47,50,2892.824453
43,50,2893.036556
44,50,2893.161132
46,50,2893.280388
39,49,2893.480781
45,50,2893.599881
46,50,2893.939034
47,49,2894.056398
28,50,2894.173368
45,50,2894.389566
40,49,2894.514801
47,50,2894.64031
44,50,2894.837152
44,50,2894.938734
34,49,2895.136547
47,50,2895.266267
46,50,2895.389642
46,50,2895.607843
42,50,2895.727476
47,50,2895.952997
45,50,2896.082396
11,50,2896.20454
47,50,2896.510138
46,50,2896.626905
47,50,2896.858336
47,50,2896.967396
44,50,2897.080439
41,50,2897.283832
43,50,2897.406235
44,50,2897.530138
45,50,2897.757706
47,50,2897.889132
46,50,2898.122573
47,50,2898.23778
45,50,2898.357331
46,50,2898.570058
47,50,2898.692742
42,50,2898.910091
33,50,2899.048075
42,50,2899.204743
43,50,2899.422502
47,50,2899.541388
47,50,2899.755896
43,50,2899.879639
46,50,2900.004981
45,50,2900.22727
44,50,2900.352458
46,50,2900.553794
44,50,2900.678688
47,50,2900.804731
47,50,2901.022434
43,50,2901.147998
46,50,2901.273748
43,50,2901.500337
45,50,2901.629564
46,50,2901.932085
44,50,2902.061286
41,50,2902.201495
47,50,2902.421357
46,50,2902.561152
44,50,2902.767934
45,50,2902.900802
63,50,2903.022468
42,50,2903.266764
44,50,2903.385605
47,50,2903.601846
47,50,2903.742318
45,50,2903.835878
46,50,2904.035656
44,50,2904.162288
44,50,2904.281852
46,50,2904.509509
46,50,2904.634351
38,50,2904.849894
42,49,2904.949446
47,50,2905.04986
46,50,2905.269115
47,50,2905.388112
45,50,2905.611274
47,50,2905.763617
46,50,2905.87649
47,50,2906.09869
45,50,2906.231025
47,50,2906.45853
42,50,2906.585238
41,50,2906.710972
50,50,2906.934251
46,50,2907.058903
47,50,2907.279574
45,50,2907.407907
44,50,2907.535721
46,50,2907.796985
46,50,2907.914572
45,50,2908.026964
46,50,2908.237947
46,50,2908.343315
47,50,2908.569672
45,50,2908.690928
47,50,2908.812733
47,50,2909.073457
44,50,2909.224867
46,49,2909.490158
43,50,2909.621617
42,50,2909.751835
42,50,2909.97861
44,50,2910.103486
47,50,2910.31933
46,50,2910.454866
45,50,2910.581693
47,50,2910.803417
45,50,2910.930496
45,50,2911.032349
45,50,2911.237734
46,50,2911.361413
47,50,2911.584695
43,50,2911.717836
44,50,2911.846473
45,50,2912.108867
45,50,2912.203338
45,50,2912.440669
46,50,2912.563992
46,50,2912.686307
47,50,2912.912175
46,50,2913.041964
47,50,2913.297954
46,50,2913.449192
46,50,2913.58287
47,50,2913.965957
45,50,2914.087756
44,50,2914.368453
47,50,2914.484475
41,50,2914.597592
47,50,2915.124151
47,50,2915.244545
47,50,2915.378509
46,50,2915.605767
47,50,2915.716652
46,50,2915.935151
47,50,2916.047384
47,50,2916.165949
45,50,2916.382268
44,50,2916.493284
47,50,2916.699714
46,50,2916.828669
46,49,2916.95631
46,50,2917.191027
43,49,2917.314739
46,50,2917.534454
47,50,2917.65916
46,50,2917.777782
45,50,2917.993851
43,50,2918.131793
46,50,2918.269722
47,50,2918.494601
46,50,2918.619121
45,50,2918.843722
47,50,2918.970049
47,50,2919.102545
45,50,2919.316379
47,50,2919.465579
45,50,2919.715269
46,50,2919.845099
47,50,2919.981622
47,50,2920.208809
46,50,2920.332788
46,50,2920.547579
47,50,2920.671735
45,50,2920.795905
47,50,2921.030867
46,50,2921.148529
47,50,2921.35682
47,50,2921.484967
45,50,2921.608281
46,50,2921.826334
46,50,2921.948594
47,50,2922.076586
43,50,2922.301266
46,50,2922.427593
47,50,2922.648231
46,50,2922.74031
45,50,2922.82885
46,50,2923.032887
45,50,2923.157053
47,50,2923.378682
47,50,2923.502181
46,50,2923.617149
43,50,2923.99238
43,50,2924.110976
42,50,2924.332892
47,50,2924.461015
47,50,2924.588238
47,50,2924.813057
46,50,2924.933082
47,50,2925.166306
45,50,2925.28928
41,50,2925.42847
44,50,2925.641357
41,50,2925.766059
47,50,2925.888505
47,50,2926.120657
45,50,2926.237875
46,50,2926.475316
47,50,2926.598347
47,50,2926.7103
47,50,2926.91679
46,50,2927.022718
40,50,2927.22142
45,50,2927.34865
47,50,2927.474299
47,50,2927.700738
46,50,2927.798114
47,50,2928.002053
46,50,2928.127837
43,50,2928.254269
45,50,2928.471129
47,50,2928.596708
47,50,2928.719136
46,50,2928.932298
46,50,2929.055818
40,50,2929.505161
47,50,2929.626385
46,50,2929.7534
46,50,2929.962838
44,50,2930.073403
39,50,2930.290951
39,50,2930.421839
47,50,2930.56267
44,50,2930.838133
47,50,2930.976891
47,50,2931.220706
46,50,2931.352857
46,50,2931.488407
47,50,2931.727855
46,50,2931.844202
47,50,2932.075369
62,47,2932.19219
43,50,2932.304579
47,50,2932.5312
46,50,2932.658494
45,50,2932.813464
47,50,2933.033593
45,50,2933.162239
46,50,2933.395768
47,50,2933.521683
45,50,2933.652424
47,50,2934.003165
47,49,2934.079509
41,49,2934.272013
45,50,2934.379023
44,50,2934.495498
46,50,2934.708183
47,50,2934.8387
47,50,2935.130052
44,50,2935.26032
47,50,2935.392699
45,50,2935.610584
43,50,2935.736667
47,50,2935.85971
45,49,2936.074831
42,50,2936.202466
46,50,2936.443237
44,50,2936.569315
46,50,2936.697813
35,49,2936.893687
46,50,2936.994907
46,50,2937.194943
47,50,2937.310519
46,50,2937.425672
46,50,2937.630483
47,50,2937.752316
41,50,2938.184631
44,50,2938.290036
46,49,2938.389947
46,50,2938.607235
45,50,2938.728721
46,50,2938.842571
47,50,2939.047193
47,50,2939.154988
44,50,2939.372032
47,50,2939.49159
45,50,2939.621053
46,50,2939.835204
47,50,2939.957042
45,50,2940.170677
46,50,2940.298479
47,50,2940.423315
46,50,2940.644857
47,50,2940.772228
46,50,2941.006402
46,50,2941.102728
47,50,2941.206255
44,50,2941.424881
47,50,2941.54254
47,50,2941.772638
44,50,2941.899984
46,50,2941.97721
47,50,2942.177093
42,50,2942.311157
46,50,2942.451561
47,50,2942.660659
44,50,2942.785491
45,50,2942.98931
45,50,2943.113371
46,50,2943.233388
41,50,2943.494099
45,50,2943.612309
46,50,2943.875799
46,50,2943.996414
44,50,2944.116351
26,50,2944.358448
46,50,2944.474981
46,50,2944.689543
42,50,2944.791784
46,50,2944.907481
46,50,2945.112184
47,50,2945.241828
46,50,2945.36845
46,50,2945.588277
45,50,2945.714643
44,50,2945.93965
47,50,2946.060941
47,50,2946.159843
47,50,2946.381946
28,50,2946.522775
46,50,2946.813343
45,50,2946.935816
44,50,2947.058417
44,50,2947.269732
45,50,2947.386907
23,50,2947.601952
44,50,2947.711917
43,50,2947.823771
45,50,2948.049962
45,50,2948.182828
45,50,2948.413301
46,50,2948.55127
44,49,2948.675678
47,50,2948.897273
47,50,2949.002411
47,50,2949.1001
46,50,2949.349114
47,50,2949.472337
46,50,2949.697383
46,50,2949.816505
46,50,2949.936831
47,50,2950.149552
47,50,2950.268475
47,50,2950.723536
46,50,2950.852828
45,50,2950.990391
46,50,2951.207897
47,50,2951.282362
47,50,2951.527711
47,50,2951.66563
47,50,2951.802909
47,50,2952.050721
44,50,2952.173656
45,50,2952.396194
46,50,2952.525431
45,50,2952.650838
43,50,2952.894347
46,50,2953.022312
46,49,2953.142415
47,50,2953.357923
47,50,2953.478687
46,50,2953.710222
44,50,2953.816295
42,50,2953.904264
41,50,2954.122025
44,50,2954.243162
44,50,2954.456276
47,50,2954.580526
41,50,2954.677762
45,50,2954.885599
46,50,2954.979712
46,50,2955.167223
45,50,2955.290449
47,50,2955.414448
44,50,2955.627208
46,50,2955.753864
45,50,2955.898586
46,50,2956.102378
47,50,2956.203949
46,50,2956.434368
45,50,2956.558495
46,50,2956.688682
47,50,2956.925773
45,50,2957.060689
47,50,2957.287344
46,50,2957.412917
47,50,2957.533546
42,50,2957.722349
47,50,2957.837952
46,50,2958.041108
44,50,2958.163884
46,50,2958.291976
43,50,2958.514791
47,50,2958.646878
46,50,2958.866302
44,50,2958.996714
46,50,2959.149263
47,50,2959.446108
40,50,2959.577763
46,50,2959.724137
46,50,2959.935604
46,50,2960.042252
44,50,2960.290791
44,50,2960.438727
46,50,2960.586739
46,50,2960.813025
45,50,2960.934502
47,50,2961.14365
46,50,2961.265289
47,50,2961.38339
47,50,2961.616192
46,50,2961.73524
46,50,2961.947593
47,50,2962.066981
44,50,2962.185667
44,50,2962.387551
47,50,2962.532469
46,50,2962.624009
45,50,2962.858161
45,50,2962.982682
47,50,2963.225886
46,50,2963.33994
45,50,2963.44059
45,50,2963.671489
40,50,2963.79272
47,50,2964.007429
46,50,2964.128043
31,50,2964.239823
47,50,2964.465496
46,50,2964.591787
46,50,2964.798018
47,50,2964.917013
46,50,2965.027071
46,50,2965.250382
44,50,2965.380767
47,49,2965.596548
45,50,2965.750211
46,50,2965.874237
46,50,2966.085089
47,50,2966.216679
39,50,2966.350688
44,50,2966.603146
45,50,2966.725464
45,50,2966.934235
29,50,2967.042551
44,50,2967.167707
47,50,2967.374147
44,50,2967.498688
46,50,2967.722771
46,50,2967.839685
43,50,2967.956098
45,50,2968.158031
45,50,2968.280831
47,50,2968.498981
46,50,2968.620167
46,50,2968.752578
45,50,2968.987119
47,50,2969.108821
46,50,2969.336486
46,50,2969.470784
46,50,2969.553849
47,50,2969.775777
47,50,2969.906508
31,50,2970.036669
45,50,2970.258577
46,50,2970.368803
46,50,2970.581468
46,50,2970.713179
45,50,2970.842153
47,50,2971.055817
45,50,2971.177899
46,50,2971.394281
45,50,2971.527613
46,50,2971.65608
46,50,2971.892099
46,50,2971.994943
45,50,2972.299788
47,50,2972.429263
42,50,2972.558874
44,50,2972.777151
47,50,2972.904332
41,50,2973.023953
47,50,2973.245776
43,50,2973.375284
47,50,2973.612731
47,50,2973.751517
47,50,2973.846184
46,50,2974.057918
47,50,2974.175693
47,50,2974.409147
41,50,2974.527866
46,50,2974.646357
45,50,2974.852669
46,50,2974.975833
42,50,2975.291275
45,49,2975.41202
46,50,2975.558592
41,50,2975.787422
46,50,2975.914412
43,50,2976.153695
45,50,2976.279731
47,50,2976.402956
31,50,2976.637819
47,50,2976.765503
47,50,2976.895886
45,49,2977.108053
47,50,2977.231988
43,50,2977.438807
47,50,2977.571911
46,50,2977.697283
44,50,2977.934216
45,50,2978.065141
45,50,2978.28408
46,50,2978.42088
44,50,2978.540734
47,50,2978.749551
47,50,2978.900905
43,49,2979.124308
45,47,2979.232666
47,50,2979.353479
43,50,2979.573102
46,50,2979.681974
47,50,2979.803361
42,50,2980.016656
46,50,2980.137453
45,50,2980.350673
47,50,2980.476211
47,50,2980.606862
46,49,2980.819906
42,49,2980.93982
47,50,2981.180011
47,50,2981.2871
46,50,2981.425876
47,50,2981.64501
44,50,2981.72988
47,50,2981.948373
47,50,2982.084883
44,50,2982.203897
42,50,2982.427726
47,50,2982.524402
47,50,2982.624966
46,50,2982.850969
44,50,2982.975498
47,50,2983.198135
47,50,2983.326661
46,50,2983.454866
47,50,2983.663182
43,50,2983.760062
46,50,2983.960907
42,50,2984.088695
44,50,2984.197452
43,50,2984.421558
43,50,2984.547007
46,50,2984.797052
45,50,2984.919482
47,50,2985.04475
45,50,2985.287835
42,50,2985.41162
44,47,2985.529145
44,50,2985.744361
46,50,2985.867148
47,50,2986.080935
46,50,2986.201729
44,50,2986.324491
45,50,2986.55386
47,50,2986.689006
47,50,2986.920977
34,50,2987.043921
47,50,2987.168082
46,50,2987.38931
46,50,2987.514432
46,50,2987.726694
47,50,2987.831626
47,50,2987.943497
45,50,2988.166592
46,50,2988.273359
42,50,2988.459665
47,50,2988.580019
44,50,2988.705607
45,50,2988.938999
45,50,2989.068902
44,50,2989.195586
46,50,2989.575856
45,50,2989.693539
45,50,2989.901871
46,50,2989.999037
47,50,2990.095794
43,48,2990.302354
45,49,2990.423414
46,50,2990.636932
46,50,2990.760135
46,50,2990.877069
44,50,2991.094141
45,50,2991.216515
46,50,2991.438199
42,50,2991.56343
46,50,2991.70456
45,50,2991.918189
52,50,2992.045653
44,50,2992.172385
47,50,2992.395207
47,50,2992.50521
46,50,2992.706041
46,50,2992.829865
45,50,2992.951324
47,50,2993.160313
46,50,2993.286238
47,50,2993.52066
47,50,2993.642814
47,50,2993.771868
43,50,2994.001114
46,50,2994.132955
45,50,2994.35121
45,50,2994.466506
46,50,2994.559211
46,49,2994.765004
40,50,2994.915143
45,50,2995.043631
45,50,2995.269977
46,50,2995.394771
42,50,2995.610473
39,50,2995.735391
47,50,2995.871626
46,50,2996.072744
46,50,2996.189243
47,50,2996.388767
46,50,2996.52734
42,50,2996.671682
46,50,2996.879596
43,50,2996.999143
47,50,2997.202906
45,50,2997.298031
45,50,2997.402708
46,50,2997.605616
46,50,2997.730059
47,50,2997.960532
46,50,2998.10183
47,50,2998.216145
43,50,2998.427723
29,50,2998.552528
47,50,2998.675776
47,50,2998.901615
35,50,2999.024402
47,50,2999.233131
45,50,2999.35856
42,50,2999.484416
45,50,2999.702811
45,50,2999.817686
44,49,3000.02606
47,50,3000.120764
47,50,3000.232904
45,50,3000.523899
47,50,3000.643498
47,50,3000.852829
45,50,3000.974708
47,50,3001.096942
46,50,3001.345017
47,50,3001.470122
47,50,3001.687129
43,50,3001.818154
45,50,3001.949077
45,50,3002.170462
47,50,3002.304177
47,50,3002.43908
47,50,3002.678252
47,50,3002.813507
46,50,3003.046151
46,50,3003.175134
45,50,3003.306526
45,50,3003.506032
45,50,3003.604341
42,50,3003.969348
45,50,3004.095603
46,50,3004.225597
47,50,3004.453518
45,50,3004.580592
39,50,3004.793778
47,50,3004.917421
47,50,3005.037127
53,50,3005.249876
46,50,3005.374116
44,50,3005.484328
47,50,3005.827297
46,50,3005.934633
46,50,3006.130833
44,50,3006.256859
46,50,3006.382576
43,49,3006.594442
46,50,3006.718652
46,50,3006.945295
46,50,3007.075322
43,50,3007.195299
47,50,3007.416317
47,50,3007.544136
47,50,3007.759748
46,50,3007.887432
45,50,3008.028618
45,50,3008.235317
46,50,3008.32698
46,50,3008.528443
45,50,3008.651682
47,50,3008.760386
30,50,3008.967082
46,50,3009.086567
46,50,3009.205746
47,50,3009.430211
47,50,3009.560416
46,50,3009.782967
46,50,3009.911129
46,50,3010.033905
46,50,3010.26671
47,50,3010.393036
46,50,3010.609287
47,50,3010.734569
47,50,3010.859261
47,50,3011.072129
46,50,3011.21006
46,50,3011.440405
44,50,3011.57512
47,50,3011.70443
46,50,3011.938125
43,49,3012.064987
47,50,3012.192771
42,50,3012.415198
47,50,3012.509286
45,50,3012.714851
46,50,3012.844061
47,50,3012.969903
45,50,3013.182297
47,50,3013.306399
46,50,3013.524875
45,50,3013.640543
40,50,3013.751466
44,47,3013.974345
47,50,3014.109831
45,50,3014.334284
46,50,3014.481944
46,50,3014.609048
45,50,3014.819282
47,50,3014.942254
47,50,3015.065329
45,50,3015.2902
47,50,3015.411783
46,50,3015.632852
43,47,3015.749135
45,50,3015.871059
46,50,3016.220809
47,50,3016.341616
45,50,3016.568246
47,50,3016.69527
47,50,3016.818446
