#{"t_start": 1707153303.3442564, "env_id": "Radar-v0"}
r,l,t
47.06403,50,1431.022768
59.894687,50,1431.107034
44.041841,50,1431.171647
44.305395,50,1431.358798
44.511384,50,1431.482904
57.205895,50,1431.700248
57.100639,50,1431.830349
43.765546,50,1431.959297
47.995713,50,1432.166077
64.863524,50,1432.274457
53.86135,50,1432.475519
43.093125,50,1432.59729
44.518311,50,1432.716171
58.753939,50,1432.923742
47.095467,50,1433.024095
43.421192,50,1433.103614
69.831209,50,1433.310302
61.825282,50,1433.437888
56.073721,50,1433.648311
35.625177,50,1433.752404
59.265897,50,1433.853052
48.041692,49,1434.070955
42.941127,50,1434.191132
58.255489,50,1434.403935
43.55173,50,1434.526384
44.90891,50,1434.648501
44.517106,50,1434.854284
60.823421,50,1434.975169
47.801297,50,1435.184386
54.494661,50,1435.322888
44.3066,50,1435.472767
68.484154,50,1435.778412
72.051617,50,1435.84869
44.165825,50,1436.019936
43.026326,48,1436.139881
58.580792,50,1436.261937
42.730318,50,1436.60407
54.301943,50,1436.735712
38.304078,50,1436.881693
74.252074,50,1437.072269
37.375124,50,1437.150428
44.515901,50,1437.325642
54.563372,50,1437.448958
44.431978,50,1437.572624
71.211353,50,1437.787379
50.558516,50,1437.91959
60.726054,50,1438.158252
55.590304,50,1438.280036
70.87408,50,1438.403485
38.329005,47,1438.614251
51.093725,50,1438.739881
61.478661,50,1438.864616
58.607926,49,1439.044556
44.515901,50,1439.12368
44.154476,50,1439.43637
54.816298,47,1439.554646
55.010429,50,1439.682518
78.057521,50,1439.902077
61.002398,50,1439.995993
56.24301,50,1440.207186
73.313379,50,1440.318211
51.612525,50,1440.398013
67.198331,50,1440.623767
57.90036,50,1440.748733
43.01328,50,1440.988598
69.962943,50,1441.110059
55.174039,49,1441.235513
41.965527,50,1441.453933
49.332619,50,1441.583712
63.482537,50,1441.711097
72.723356,50,1441.921449
58.714301,50,1442.043676
52.316994,50,1442.24933
56.198501,50,1442.36518
42.578527,50,1442.463489
76.257941,50,1442.674402
42.765836,50,1442.802674
48.67322,50,1443.021623
60.52127,50,1443.13347
42.503104,50,1443.229978
63.924202,50,1443.437333
51.78918,47,1443.554754
60.190452,50,1443.78554
59.636005,50,1443.872388
59.233875,50,1443.978656
44.305395,50,1444.194435
52.471225,50,1444.31667
43.76344,50,1444.437779
59.930129,50,1444.766197
48.884659,50,1444.831488
47.961162,50,1445.002901
50.394061,50,1445.08658
44.912446,50,1445.149557
43.0389,50,1445.392638
44.191252,49,1445.514453
49.031208,50,1445.752906
55.847681,50,1445.864271
57.52712,50,1445.968987
43.316403,49,1446.180962
59.714913,50,1446.306837
44.3066,50,1446.647861
44.514696,50,1446.763643
57.621316,50,1446.885462
49.105442,50,1447.094719
56.200791,50,1447.221922
43.650092,50,1447.487782
59.987143,50,1447.606869
43.320138,50,1447.726786
44.695875,50,1447.943065
44.517106,50,1448.052414
47.692547,50,1448.165608
65.168257,50,1448.395291
42.250613,50,1448.513996
58.270374,50,1448.959246
43.413543,50,1449.033161
61.669653,50,1449.097635
59.536213,50,1449.27324
60.15972,50,1449.343016
41.603341,50,1449.628554
50.070961,50,1449.751782
44.515901,50,1449.874914
59.733574,50,1450.22709
52.25618,50,1450.296891
43.651948,50,1450.631231
43.766752,50,1450.759162
52.340889,50,1450.879216
40.772151,49,1451.128501
44.515901,50,1451.242514
43.419987,50,1451.365607
65.087698,50,1451.658729
56.155309,50,1451.793296
59.36982,50,1451.99589
77.119017,50,1452.064209
46.79077,50,1452.139753
44.915757,50,1452.349206
63.650182,50,1452.471285
47.960175,50,1452.786048
44.515901,50,1452.905002
76.381776,50,1453.024716
60.000984,50,1453.211611
62.306057,49,1453.277382
44.517106,50,1453.45881
58.365672,50,1453.588197
48.828719,50,1453.713841
54.351143,50,1453.916888
44.511384,50,1453.98619
60.246761,50,1454.13746
43.421192,50,1454.265104
57.501371,50,1454.394603
58.780704,50,1454.601221
42.987509,50,1454.725149
45.680222,50,1454.847302
45.585727,50,1455.057767
44.305395,50,1455.21734
40.638716,50,1455.399464
73.418538,50,1455.522548
44.517106,50,1455.666508
44.16703,50,1455.89872
43.57912,50,1456.024325
63.408418,50,1456.236287
42.072571,50,1456.36009
43.580325,50,1456.481622
43.138085,50,1456.670285
61.241455,50,1456.738814
57.033996,49,1456.885729
57.721417,50,1457.006893
57.718206,50,1457.126187
58.653915,50,1457.333067
57.908207,50,1457.454415
46.498925,50,1457.5716
45.04594,50,1457.794434
44.3066,50,1457.911538
44.518311,50,1458.131089
44.518311,50,1458.272907
44.517106,50,1458.393656
49.039804,50,1458.611852
49.921023,50,1458.729523
43.570166,50,1458.97989
45.372972,50,1459.096894
44.518311,50,1459.234724
50.179039,50,1459.482326
59.920242,50,1459.599685
59.982383,50,1459.991119
58.737175,50,1460.116126
50.429355,50,1460.243696
44.9838,50,1460.510824
59.145055,50,1460.635607
56.717503,50,1460.907328
62.345857,50,1461.032816
44.305395,50,1461.154826
40.460901,50,1461.430113
54.413088,50,1461.558241
44.514696,50,1461.690149
59.020883,50,1461.95749
60.792551,50,1462.02503
44.991628,50,1462.267518
44.171546,50,1462.387588
44.515901,50,1462.504556
44.518311,50,1462.777954
44.171546,50,1462.900768
56.373986,50,1463.151798
44.460994,50,1463.25149
43.766752,50,1463.348309
43.5834,50,1463.729821
58.235077,50,1463.852316
60.761593,50,1464.095034
44.920274,50,1464.176339
51.520116,50,1464.246679
72.548891,50,1464.515145
48.14167,50,1464.637029
44.222097,50,1464.917355
68.677544,50,1465.048919
44.514696,50,1465.175025
61.428809,50,1465.437966
48.69304,50,1465.55432
44.433183,50,1465.694061
44.517106,50,1465.95718
57.428748,50,1466.024
44.517106,50,1466.505521
43.519806,50,1466.626779
44.246015,50,1466.748164
43.766752,50,1466.959786
50.459709,50,1467.082039
44.515901,50,1467.309569
66.85511,50,1467.418504
44.515901,50,1467.515471
74.708249,50,1467.742107
44.517106,50,1467.851244
43.57912,50,1468.129881
44.998475,50,1468.257132
43.499713,50,1468.383179
58.787536,50,1468.622487
42.232645,50,1468.692569
62.838563,50,1468.769239
48.159647,50,1468.985404
57.270597,50,1469.115132
43.060408,50,1469.535805
44.132295,50,1469.655331
45.443001,50,1469.787758
43.776526,50,1470.080219
51.335974,50,1470.189226
44.511464,50,1470.459678
44.518311,50,1470.574752
44.518311,50,1470.671109
40.542652,50,1470.988221
60.286797,50,1471.075282
44.237962,50,1471.262843
43.766752,50,1471.344143
53.374005,50,1471.410311
44.517106,50,1471.620203
57.322211,50,1471.733357
70.166549,50,1471.981698
39.394942,50,1472.106577
50.087531,50,1472.250546
77.183212,50,1472.541609
44.517106,50,1472.660918
41.919069,47,1472.775823
48.678255,50,1473.057328
44.437699,50,1473.180968
74.970848,50,1473.389932
43.580325,50,1473.463731
58.161602,50,1473.53227
43.653032,50,1473.769933
44.518311,50,1473.884951
44.515901,50,1474.116265
44.138017,50,1474.260578
43.438904,49,1474.381051
44.438904,50,1474.623945
44.517106,50,1474.746056
43.759904,50,1474.987869
62.686994,50,1475.113599
44.515901,50,1475.251262
65.052395,50,1475.470186
44.514696,50,1475.621854
44.993959,50,1475.693194
45.100243,50,1476.039229
44.305395,50,1476.165559
56.783679,50,1476.389307
42.329616,50,1476.517234
64.566882,50,1476.641815
39.998835,50,1476.926121
44.518311,50,1477.033085
43.766752,50,1477.276204
44.517106,50,1477.394677
43.654237,50,1477.513761
44.031591,50,1477.721566
44.170341,50,1477.840524
57.280076,50,1478.107314
76.412371,50,1478.244209
44.437699,50,1478.376857
41.674411,47,1478.667152
44.518311,50,1478.787105
44.51349,50,1478.914229
60.009233,50,1479.150762
66.036859,46,1479.266506
42.945644,50,1479.471463
49.471968,50,1479.548472
42.769452,50,1479.618214
44.249326,50,1479.843316
44.511384,50,1479.909337
72.703429,50,1480.163985
75.103243,50,1480.246482
48.908853,50,1480.311297
47.280835,50,1480.540718
44.515901,50,1480.610425
42.236261,50,1480.821874
58.710025,50,1480.94483
44.518311,50,1481.071325
44.515901,50,1481.379234
61.492546,50,1481.470341
44.517106,50,1481.552288
58.529834,50,1481.855284
44.517106,50,1481.966964
49.959511,50,1482.262558
50.930622,47,1482.394049
49.501421,50,1482.521803
75.259537,50,1482.913918
72.15695,50,1483.045066
43.765546,50,1483.317079
65.540366,50,1483.441077
47.423367,50,1483.564356
48.034034,50,1483.972944
43.259577,49,1484.090588
59.251371,50,1484.412365
41.601235,50,1484.538582
54.274247,50,1484.663532
44.517106,50,1485.078819
44.517106,50,1485.157657
43.968142,50,1485.222541
43.765546,50,1485.607782
44.49891,50,1485.699705
59.179939,50,1485.971433
55.638046,50,1486.109421
45.26431,50,1486.254544
44.995164,50,1486.5486
44.249326,50,1486.657755
42.594313,50,1486.929169
49.480843,50,1487.054433
55.551033,50,1487.17048
64.550258,50,1487.430968
43.766752,50,1487.561317
58.39367,50,1487.877539
41.956374,50,1488.012156
76.79032,50,1488.136702
44.249326,50,1488.449749
58.610539,50,1488.572711
44.515901,50,1488.863322
63.251567,50,1489.003243
58.828556,49,1489.119363
77.009554,50,1489.353019
43.756593,50,1489.498998
44.518311,50,1489.630897
44.512589,50,1489.897469
43.252061,49,1490.016436
63.167305,50,1490.33409
49.458047,50,1490.464481
44.513795,50,1490.59697
44.438904,50,1490.879397
42.04274,50,1491.013095
44.515901,50,1491.282096
44.517106,50,1491.424788
51.422259,50,1491.569023
40.224461,50,1491.820909
44.518311,50,1491.944057
59.054574,50,1492.216887
44.513795,50,1492.327881
56.327995,50,1492.450266
71.241988,50,1492.955051
44.518311,50,1493.079627
44.517106,50,1493.209538
42.762604,50,1493.449034
44.08182,50,1493.56852
44.518311,50,1493.803357
59.031041,50,1493.920652
44.517106,50,1494.059626
44.994038,50,1494.304809
43.518601,50,1494.429427
44.517106,50,1494.719757
55.008197,50,1494.826743
59.449435,50,1494.954357
67.451339,50,1495.250253
48.944115,50,1495.370301
43.572273,50,1495.683203
42.770657,50,1495.815462
64.827675,50,1495.954713
42.092842,50,1496.204617
50.272288,50,1496.326017
52.196733,49,1496.586076
63.591452,50,1496.741822
44.518311,50,1496.882194
44.518311,50,1497.200148
76.110092,50,1497.337399
67.016043,50,1497.462307
44.518311,50,1497.693192
44.518311,50,1497.840791
52.236164,50,1498.133597
44.518311,50,1498.23197
44.170341,50,1498.297954
44.514696,50,1498.498012
45.220916,47,1498.560215
70.820956,49,1498.736121
72.680044,50,1498.829007
42.057918,50,1498.895229
44.518311,50,1499.122389
53.360761,50,1499.246547
46.122807,50,1499.52762
74.434883,50,1499.671086
59.641726,50,1499.801641
55.344184,50,1500.037289
57.061112,48,1500.13941
43.767957,50,1500.253092
68.413579,50,1500.51903
60.004825,50,1500.650083
48.886136,50,1500.889046
42.946849,50,1501.024825
40.948344,49,1501.146981
44.030386,50,1501.384984
42.31142,50,1501.451057
44.16462,50,1501.785963
49.729961,50,1501.908791
43.766752,50,1502.042542
59.245368,50,1502.295516
43.553836,50,1502.424988
44.437699,50,1502.74329
44.518311,50,1502.867972
58.320394,49,1502.986838
43.911609,50,1503.213194
44.438743,50,1503.339733
44.518311,50,1503.461458
58.232695,50,1503.803102
46.321416,50,1503.920297
46.02821,50,1504.181343
53.383751,50,1504.305023
40.619818,50,1504.415921
44.879784,50,1504.644972
44.511464,50,1504.741338
58.640205,49,1504.967398
42.298557,50,1505.088549
73.754777,50,1505.209521
56.88697,50,1505.464813
49.682537,50,1505.580971
42.043256,49,1505.792724
44.510258,50,1505.925303
57.179957,47,1506.031655
44.170341,50,1506.239855
42.946849,50,1506.369827
44.515901,50,1506.492817
43.764341,50,1506.78365
44.517106,50,1506.916152
41.948344,50,1507.183127
54.778779,50,1507.290575
42.580325,49,1507.395138
44.518311,50,1507.65714
43.766752,50,1507.78572
44.518311,50,1508.05535
75.967034,50,1508.183086
44.518311,50,1508.307161
58.812079,50,1508.525738
45.119625,50,1508.650565
44.518311,50,1508.931896
43.654237,50,1509.053779
44.518311,50,1509.175899
57.429906,50,1509.526811
60.421335,50,1509.64969
76.991802,50,1509.775729
43.521011,50,1509.984321
44.518311,50,1510.099944
59.278099,49,1510.554105
65.797055,50,1510.628718
42.597928,50,1510.694479
44.517106,50,1510.907309
44.190047,49,1511.025447
46.354919,50,1511.274112
60.980324,50,1511.399054
44.517106,50,1511.54978
42.517106,48,1511.792165
49.351709,50,1511.923764
44.514696,50,1512.302113
47.510425,50,1512.42308
41.772151,50,1512.550905
44.996369,50,1512.801881
44.518311,50,1512.923217
43.517106,49,1513.043097
44.3066,50,1513.2538
57.554412,50,1513.383018
50.245955,50,1513.595017
43.766752,50,1513.718955
43.767957,50,1513.840532
58.727937,50,1514.052764
44.438904,50,1514.173524
44.518311,50,1514.386798
44.512589,50,1514.468029
43.98891,50,1514.535503
58.333412,50,1514.719458
43.765546,50,1514.842784
44.24481,50,1515.040698
43.576917,49,1515.163073
44.518311,50,1515.286306
52.988624,50,1515.481103
66.131061,50,1515.552073
46.308045,50,1515.616882
44.517106,50,1515.818901
43.767957,50,1515.943402
44.514696,50,1516.166332
40.584659,50,1516.292339
57.553207,50,1516.420746
44.517106,50,1516.631307
44.517106,50,1516.753362
53.48238,50,1516.960703
43.843282,49,1517.034137
44.518311,50,1517.103065
58.441095,50,1517.30563
58.829507,50,1517.421872
44.512589,50,1517.635608
58.949529,50,1517.775941
44.608803,50,1517.897856
44.515901,50,1518.119319
43.767957,50,1518.239889
57.576958,50,1518.43058
57.772701,50,1518.548184
59.23703,50,1518.662388
44.517106,50,1518.870633
49.761611,50,1518.940375
56.743254,50,1519.006482
43.308095,50,1519.210471
44.515901,50,1519.33134
43.767957,50,1519.56209
41.544638,49,1519.683725
43.766752,50,1519.802743
44.438904,50,1519.995035
58.01384,50,1520.107377
44.031591,50,1520.323386
42.20528,50,1520.453043
44.517106,50,1520.579306
53.53701,50,1520.813502
44.518311,50,1520.937623
44.504537,50,1521.147727
42.827561,50,1521.274289
44.517106,50,1521.398722
44.634573,50,1521.64352
44.517106,50,1521.764692
42.232356,49,1521.881914
43.765546,50,1522.093409
43.79332,49,1522.213858
48.77788,50,1522.421835
52.582944,50,1522.496197
56.954535,50,1522.566092
44.517106,50,1522.766089
44.517106,50,1522.892314
43.845856,50,1523.102462
44.517106,50,1523.181804
59.980216,50,1523.251806
46.775886,50,1523.427152
43.758699,50,1523.492754
44.305395,50,1523.658725
52.232899,50,1523.747046
44.518311,50,1523.814702
44.518311,50,1523.990053
44.518311,50,1524.110695
42.536605,50,1524.321624
44.517106,50,1524.445258
44.518311,50,1524.566324
42.597674,50,1524.77341
43.006895,50,1524.896646
72.945543,50,1525.017967
43.518601,50,1525.234825
44.783842,50,1525.360002
44.511464,50,1525.72776
42.518601,49,1525.845325
44.517106,50,1525.967212
54.801202,50,1526.169403
43.306601,49,1526.275589
59.037056,50,1526.488573
55.772235,50,1526.573337
44.089729,50,1526.654248
44.3066,50,1526.845375
48.614149,50,1526.965353
43.580325,50,1527.181791
49.731312,50,1527.303401
44.517106,50,1527.422005
72.158048,50,1527.62894
59.541651,50,1527.750845
71.277734,50,1527.872633
36.02847,50,1528.082627
44.518311,50,1528.2003
44.518311,50,1528.404337
56.321381,50,1528.528613
44.669895,50,1528.648357
67.977858,50,1528.88635
44.514696,50,1528.967002
57.571583,50,1529.161388
44.299753,50,1529.259001
44.514696,50,1529.350105
48.889243,50,1529.553542
59.171677,50,1529.702846
62.778573,50,1529.915417
43.767957,50,1530.000931
44.518311,50,1530.070504
43.511978,50,1530.265842
44.517106,50,1530.342546
42.323007,50,1530.494745
43.745245,50,1530.616022
56.709387,50,1530.736436
41.56495,50,1530.940995
43.573478,50,1531.062372
44.170341,50,1531.180365
37.984678,47,1531.3723
40.004103,50,1531.497682
43.206475,49,1531.711062
55.139922,50,1531.834311
43.515901,49,1531.952992
51.380049,50,1532.173206
44.190047,49,1532.296289
30.033485,49,1532.510981
54.541638,49,1532.652503
44.517106,50,1532.752122
58.975167,50,1532.953101
44.303289,50,1533.076252
44.436494,50,1533.19406
56.312612,50,1533.413679
44.509053,50,1533.534006
44.165825,50,1533.743417
60.259407,50,1533.866436
43.654237,50,1533.995117
44.437699,50,1534.193581
59.987769,50,1534.263795
44.518311,50,1534.434628
43.518311,49,1534.541238
57.156622,50,1534.651399
43.518311,49,1534.859146
42.593412,50,1534.985079
42.553757,50,1535.190964
51.685009,50,1535.312907
55.937323,50,1535.434625
44.517106,50,1535.870723
73.704612,50,1535.998706
55.856437,50,1536.125836
43.653032,50,1536.331668
43.766752,50,1536.449325
53.843815,50,1536.66592
43.422574,50,1536.795946
70.068723,50,1536.93162
44.518311,50,1537.138174
57.354005,50,1537.260807
42.523711,50,1537.459938
43.517106,49,1537.584179
42.580325,49,1537.706995
59.452974,50,1537.909737
44.515901,50,1538.027678
48.573301,50,1538.22699
43.521011,50,1538.357577
59.528648,50,1538.48736
39.182652,50,1538.695657
56.924665,50,1538.769682
55.203093,50,1538.924669
46.713057,50,1539.049726
59.275238,50,1539.170797
44.515901,50,1539.378397
73.06589,50,1539.50236
44.973657,50,1539.624681
44.515901,50,1539.841174
49.034646,50,1539.966696
76.513012,50,1540.179335
44.517106,50,1540.305314
56.170298,50,1540.425323
43.51259,49,1540.672961
42.426402,50,1540.794615
44.517106,50,1541.00908
51.061826,50,1541.134067
44.515901,50,1541.260668
73.458002,50,1541.46852
44.998475,50,1541.591495
43.954114,50,1541.801681
43.272118,50,1541.928127
44.518311,50,1542.06754
43.511384,49,1542.268023
60.162002,50,1542.3934
43.580325,50,1542.518991
49.206015,50,1542.740186
58.292342,50,1542.861968
48.836691,50,1543.066566
44.436494,50,1543.138608
38.285544,49,1543.205473
59.416672,50,1543.399382
65.803594,50,1543.511869
44.191252,49,1543.708534
58.529453,50,1543.836494
36.94385,50,1543.955029
47.492109,50,1544.164361
44.517106,50,1544.284143
44.497705,50,1544.487082
40.624255,50,1544.575583
44.518311,50,1544.641157
43.419987,50,1544.821738
63.960043,50,1544.978654
44.515901,50,1545.116744
44.515901,50,1545.349204
55.913384,49,1545.468539
44.518311,50,1545.711876
53.794114,50,1545.841999
44.438904,50,1545.974142
49.279423,50,1546.26981
43.518601,50,1546.397004
44.3066,50,1546.643559
43.767957,50,1546.721493
59.249295,50,1546.78807
43.767957,50,1546.983111
44.510258,50,1547.104871
41.18829,50,1547.31694
60.616785,50,1547.440148
43.64731,50,1547.574326
43.421192,50,1547.787323
44.515901,50,1547.919103
43.159282,50,1548.150075
61.15429,50,1548.294196
44.515901,50,1548.390616
74.252189,50,1548.589142
44.518311,50,1548.721637
67.81957,50,1548.855035
44.590327,50,1549.067641
76.184516,50,1549.189852
41.772151,50,1549.398342
44.305395,50,1549.542394
59.563477,50,1549.673022
57.789884,50,1549.891474
43.500919,50,1550.00103
44.511464,50,1550.20984
57.71924,50,1550.330296
44.518311,50,1550.449084
43.766752,50,1550.654808
49.381269,50,1550.775792
43.519806,50,1550.990962
44.518311,50,1551.114736
44.517106,50,1551.241871
47.188589,50,1551.474619
41.304873,50,1551.593106
46.962964,49,1551.712514
44.517106,50,1551.931157
43.879224,50,1552.063776
44.305395,50,1552.271252
43.76344,50,1552.371052
44.518311,50,1552.488669
43.421192,50,1552.703617
43.556246,50,1552.826943
42.583025,50,1553.034515
44.514696,50,1553.116218
54.4096,50,1553.181178
44.515901,50,1553.369559
42.945644,50,1553.491637
63.734857,50,1553.69684
44.518311,50,1553.815218
65.365413,50,1553.933372
44.181994,49,1554.141176
49.534276,50,1554.261502
43.304111,50,1554.490281
44.3066,50,1554.574044
57.8016,50,1554.64129
43.765546,50,1554.820929
43.767957,50,1554.944248
44.510258,50,1555.083198
44.517106,50,1555.334418
59.214156,50,1555.470357
59.792213,50,1555.710893
57.255013,50,1555.835489
42.573688,50,1555.959781
43.975025,49,1556.223133
44.188842,49,1556.341535
42.583025,50,1556.604815
30.835625,50,1556.738547
41.607857,50,1556.865579
42.261297,50,1557.076201
43.221472,49,1557.196258
43.521011,50,1557.409616
57.12906,50,1557.53596
64.504334,49,1557.660535
39.320765,50,1557.885858
43.511753,50,1557.989462
44.515901,50,1558.078654
44.303289,50,1558.279846
44.518311,50,1558.399149
43.756431,50,1558.605697
68.874522,50,1558.678725
43.653032,50,1558.745193
63.662982,50,1558.935354
56.863694,50,1559.07412
44.515901,50,1559.274211
43.767957,50,1559.393185
44.517106,50,1559.50729
44.518311,50,1559.712031
61.324543,50,1559.830468
44.511464,50,1560.040364
42.090935,48,1560.163054
43.767957,50,1560.285829
44.517106,50,1560.494035
44.518311,50,1560.614142
44.515901,50,1560.754382
43.580325,50,1561.08429
63.674266,50,1561.211068
59.969395,47,1561.421618
44.515901,50,1561.549781
44.518311,50,1561.676968
40.827142,50,1561.880967
44.514696,50,1561.993546
44.517106,50,1562.212255
60.887211,50,1562.33624
44.165825,50,1562.456822
58.422082,50,1562.668224
44.518311,50,1562.787582
75.041982,50,1562.988605
44.511464,50,1563.109129
43.792115,49,1563.228337
44.517106,50,1563.432546
49.667548,50,1563.552657
53.724616,50,1563.672863
66.265729,50,1563.876705
43.57912,50,1564.010926
44.170341,50,1564.227093
44.435289,50,1564.351504
58.004259,49,1564.472008
65.472877,50,1564.685168
43.577994,49,1564.816995
42.520095,50,1565.035704
43.192747,49,1565.153671
44.515901,50,1565.27247
56.261547,50,1565.486328
44.517106,50,1565.615346
40.780169,50,1565.815471
44.510258,50,1565.939262
48.874776,50,1566.064487
44.513795,50,1566.281058
60.661772,50,1566.419607
42.767041,50,1566.551771
57.495285,50,1566.757454
42.945644,50,1566.87639
44.325185,50,1567.076719
61.5729,50,1567.159372
43.515901,49,1567.225001
58.945199,49,1567.460206
63.654865,50,1567.534509
43.57912,50,1567.714113
56.732654,50,1567.83375
44.518311,50,1567.951932
42.516495,49,1568.1436
56.642887,50,1568.272372
43.498508,50,1568.486096
75.07164,50,1568.606134
42.307762,50,1568.730977
49.563971,50,1568.942765
43.243604,49,1569.008746
44.305395,50,1569.076382
42.519806,49,1569.262186
43.766752,50,1569.378817
44.515901,50,1569.593568
44.430852,50,1569.729666
44.51349,50,1569.864927
60.931595,47,1570.06482
44.517106,50,1570.132064
43.328039,50,1570.337875
43.765546,50,1570.460829
43.766752,50,1570.593011
56.124307,50,1570.822718
44.437699,50,1570.934046
43.50161,50,1571.142267
42.062064,50,1571.283971
50.35559,50,1571.410186
42.853052,49,1571.603393
58.008025,50,1571.672266
48.349697,50,1571.736763
43.438904,49,1571.937002
59.703548,50,1572.05855
43.766752,50,1572.265265
50.370353,50,1572.33749
63.25489,50,1572.40444
58.848055,50,1572.60663
75.110834,50,1572.72351
48.007061,50,1572.948245
44.511464,50,1573.065238
47.639941,50,1573.1837
57.627632,49,1573.388542
72.506577,50,1573.515445
43.421192,50,1573.720192
44.514696,50,1573.839158
44.513795,50,1573.957878
44.436494,50,1574.166638
43.041761,49,1574.285187
45.332171,50,1574.40452
44.517106,50,1574.609982
57.285273,50,1574.733274
43.57912,50,1574.93948
44.169136,50,1575.010003
45.852703,50,1575.077023
58.680044,50,1575.274298
57.448215,50,1575.384043
44.517106,50,1575.731388
51.810198,50,1575.851451
76.727826,50,1575.982712
44.436494,50,1576.188819
44.515901,50,1576.307854
44.517106,50,1576.518299
43.653032,50,1576.64198
43.923036,50,1576.767812
44.507848,50,1576.974385
61.048454,50,1577.087652
72.477697,50,1577.303138
42.945644,50,1577.391396
43.713914,49,1577.455664
58.584374,50,1577.617747
44.305395,50,1577.703514
42.519806,49,1577.778501
43.580325,50,1577.989578
44.989522,50,1578.124062
43.766752,50,1578.33758
42.598879,50,1578.408433
44.517106,50,1578.474642
43.577915,50,1578.655986
44.512285,50,1578.779184
43.577014,50,1578.985455
44.507848,50,1579.06843
43.492866,50,1579.134258
52.418069,50,1579.305904
44.510258,50,1579.372279
42.808464,50,1579.520991
43.232355,50,1579.60957
57.011164,50,1579.67538
55.420223,50,1579.847846
73.3433,50,1579.966282
59.130304,50,1580.103917
44.517106,50,1580.302365
42.542371,50,1580.421829
57.060506,50,1580.892875
43.577915,50,1580.969111
48.805537,50,1581.034618
50.078923,50,1581.235991
54.828488,50,1581.363823
49.595923,50,1581.592153
38.542965,50,1581.687778
58.801631,50,1581.753343
51.160411,49,1581.916718
59.579795,50,1581.98391
43.958631,50,1582.168119
52.276608,50,1582.289569
43.575809,50,1582.408802
43.555041,50,1582.619389
44.515901,50,1582.745344
44.517106,50,1582.951828
44.518311,50,1583.071452
62.873568,50,1583.184652
44.169136,50,1583.372466
43.945337,50,1583.491507
42.940002,50,1583.617816
44.517106,50,1583.828422
44.517106,50,1583.961733
48.95401,49,1584.171698
55.757131,50,1584.301589
40.333138,50,1584.405278
56.232098,50,1584.602221
48.950708,50,1584.667095
42.766752,49,1584.816641
40.422163,50,1584.941424
51.543318,50,1585.063609
55.690492,50,1585.298913
46.763249,50,1585.366298
44.515901,50,1585.515738
45.8379,50,1585.6443
78.152924,50,1585.752443
43.759904,50,1585.958545
43.767957,50,1586.028078
47.977849,50,1586.09435
39.47633,50,1586.305035
48.703856,50,1586.427396
60.668732,49,1586.661412
44.190047,49,1586.750022
43.767957,50,1586.864656
42.945644,50,1587.070807
42.596723,50,1587.143389
44.515901,50,1587.345226
39.330477,49,1587.450608
44.295121,50,1587.519884
44.897561,50,1587.7002
44.518311,50,1587.817128
39.392532,50,1587.99876
43.767957,50,1588.114158
49.243914,50,1588.185642
65.745568,50,1588.365086
54.84969,50,1588.486712
42.5213,50,1588.606978
58.538823,50,1588.791204
43.762235,50,1588.856351
53.785826,50,1589.023123
42.936386,50,1589.146077
42.507848,48,1589.254788
44.518311,50,1589.464938
44.515901,50,1589.588254
43.533534,50,1589.787485
44.518311,50,1589.910474
43.518601,50,1590.04416
44.517106,50,1590.250552
44.514696,50,1590.385614
72.447371,50,1590.587919
42.941127,50,1590.711514
43.421192,50,1590.836323
44.514696,50,1591.042949
42.266048,49,1591.165534
43.653032,50,1591.292102
42.393688,50,1591.496209
43.519806,50,1591.621597
47.26813,50,1591.986305
54.109194,50,1592.111503
61.270353,50,1592.237735
44.431978,50,1592.442312
43.968142,50,1592.561628
43.519806,50,1592.776866
44.510258,50,1592.896025
32.856573,50,1593.017219
60.198505,50,1593.229101
43.575809,50,1593.374112
49.667652,50,1593.587905
43.440399,50,1593.69856
44.511384,50,1593.823734
42.855335,49,1594.061172
41.26441,50,1594.182184
44.517106,50,1594.394333
44.518311,50,1594.51371
58.810212,50,1594.632324
44.157788,50,1594.873179
44.170341,50,1594.993474
49.63339,50,1595.115194
43.74404,50,1595.327726
42.577304,50,1595.450702
50.462119,50,1595.690971
43.973785,50,1595.821213
42.745245,49,1595.949063
44.227194,50,1596.167524
44.517106,50,1596.288295
61.684861,50,1596.493599
56.318814,50,1596.583021
60.82441,49,1596.650923
42.589875,50,1596.843693
44.517106,50,1596.948097
42.945644,50,1597.095487
44.518311,50,1597.226716
44.515901,50,1597.343103
61.043501,50,1597.557237
43.580325,50,1597.685803
43.552774,50,1597.811859
60.448235,50,1598.012626
44.305395,50,1598.121693
52.892809,50,1598.298575
43.762235,50,1598.369905
42.571661,50,1598.435034
44.517106,50,1598.632226
43.090935,49,1598.748129
44.517106,50,1598.955169
54.787723,50,1599.080246
43.026007,50,1599.202113
57.843076,50,1599.444399
42.769452,50,1599.560552
44.3066,50,1599.781142
44.517106,50,1599.909233
44.513795,50,1600.038065
44.09214,50,1600.247228
58.08774,50,1600.377212
43.518601,50,1600.592585
44.517106,50,1600.723527
44.511464,50,1600.847702
44.112269,50,1601.051786
44.697199,50,1601.17447
42.589875,50,1601.300036
59.845356,50,1601.487417
46.414553,50,1601.563586
57.126225,46,1601.719979
44.09214,50,1601.84959
43.762235,50,1601.978301
47.706011,50,1602.19109
