#{"t_start": 1694990745.1364563, "env_id": "Radar-v0"}
r,l,t
0.0,1,19.231175
0.0,1,19.233066
0.0,1,19.234704
0.0,1,19.236113
0.0,1,19.237637
0.0,1,19.239123
0.0,1,19.24056
0.0,1,19.24211
0.0,1,19.243673
0.0,1,19.245576
0.0,1,19.247198
0.0,1,19.248864
0.0,1,19.250529
0.0,1,19.252257
0.0,1,19.253866
0.0,1,19.255364
0.0,1,19.256887
0.0,1,19.258288
0.0,1,19.259843
0.0,1,19.261466
0.0,1,19.26314
0.0,1,19.264849
0.0,1,19.266708
0.0,1,19.268302
0.0,1,19.2699
0.0,1,19.27148
0.0,1,19.273036
0.0,1,19.27455
0.0,1,19.276056
0.0,1,19.277594
0.0,1,19.27911
0.0,1,19.280611
0.0,1,19.282016
0.0,1,19.283545
0.0,1,19.285102
0.0,1,19.286826
0.0,1,19.288383
0.0,1,19.289946
0.0,1,19.291484
0.0,1,19.293057
0.0,1,19.294647
0.0,1,19.296247
0.0,1,19.29793
0.0,1,19.299547
0.0,1,19.301103
0.0,1,19.302659
0.0,1,19.304144
0.0,1,19.305699
0.0,1,19.307432
0.0,1,19.308932
0.0,1,19.310409
0.0,1,19.31187
0.0,1,19.313361
0.0,1,19.314849
0.0,1,19.316424
0.0,1,19.318005
0.0,1,19.319512
0.0,1,19.321055
0.0,1,19.322602
0.0,1,19.324058
0.0,1,19.32557
0.0,1,19.32729
0.0,1,19.328803
0.0,1,19.330327
0.0,1,19.331922
0.0,1,19.333461
0.0,1,19.335064
0.0,1,19.336704
0.0,1,19.338251
0.0,1,19.339809
0.0,1,19.341302
0.0,1,19.342835
0.0,1,19.344438
0.0,1,19.34606
0.0,1,19.347906
0.0,1,19.349595
0.0,1,19.351147
0.0,1,19.352722
0.0,1,19.354279
0.0,1,19.355819
0.0,1,19.357251
0.0,1,19.358781
0.0,1,19.360264
0.0,1,19.361839
0.0,1,19.363428
0.0,1,19.364924
0.0,1,19.366401
0.0,1,19.368259
0.0,1,19.369784
0.0,1,19.371303
0.0,1,19.372903
0.0,1,19.374411
0.0,1,19.375897
0.0,1,19.377357
0.0,1,19.378899
0.0,1,19.380475
0.0,1,19.382138
0.0,1,19.383759
0.0,1,19.385271
0.0,1,19.386807
0.0,1,19.388528
0.0,1,19.39017
0.0,1,19.391708
0.0,1,19.393213
0.0,1,19.394698
0.0,1,19.396235
0.0,1,19.397786
0.0,1,19.399264
0.0,1,19.400856
0.0,1,19.402416
0.0,1,19.403921
0.0,1,19.405419
0.0,1,19.406912
0.0,1,19.408937
0.0,1,19.410475
0.0,1,19.41206
0.0,1,19.413634
0.0,1,19.41521
0.0,1,19.416793
0.0,1,19.418322
0.0,1,19.419817
0.0,1,19.421311
0.0,1,19.422852
0.0,1,19.424421
0.0,1,19.4259
0.0,1,19.427537
0.0,1,19.429386
0.0,1,19.512088
0.0,1,19.514796
0.0,1,19.516951
0.0,1,19.518688
0.0,1,19.520205
0.0,1,19.521795
0.0,1,19.523517
0.0,1,19.525256
0.0,1,19.526939
0.0,1,19.528645
0.0,1,19.530227
0.0,1,19.531824
0.0,1,19.533362
0.0,1,19.53509
0.0,1,19.536687
0.0,1,19.53836
0.0,1,19.539968
0.0,1,19.54162
0.0,1,19.543192
0.0,1,19.544888
0.0,1,19.546489
0.0,1,19.548033
0.0,1,19.549527
0.0,1,19.551382
0.0,1,19.552947
0.0,1,19.554437
0.0,1,19.556107
0.0,1,19.557593
0.0,1,19.55907
0.0,1,19.560518
0.0,1,19.561897
0.0,1,19.563371
0.0,1,19.564951
0.0,1,19.566449
0.0,1,19.567976
0.0,1,19.569561
0.0,1,19.571083
0.0,1,19.572665
0.0,1,19.57425
0.0,1,19.575896
0.0,1,19.577425
0.0,1,19.578935
0.0,1,19.580344
0.0,1,19.582
0.0,1,19.583563
0.0,1,19.585165
0.0,1,19.586756
0.0,1,19.588379
0.0,1,19.589995
0.0,1,19.591723
0.0,1,19.593335
0.0,1,19.594907
0.0,1,19.596767
0.0,1,19.598351
0.0,1,19.599965
0.0,1,19.601638
0.0,1,19.603307
0.0,1,19.60498
0.0,1,19.606519
0.0,1,19.607992
0.0,1,19.609483
0.0,1,19.6109
0.0,1,19.612366
0.0,1,19.613872
0.0,1,19.615356
0.0,1,19.617053
0.0,1,19.618624
0.0,1,19.620134
0.0,1,19.621626
0.0,1,19.623071
0.0,1,19.624559
0.0,1,19.626139
0.0,1,19.627592
0.0,1,19.629105
0.0,1,19.630702
0.0,1,19.632268
0.0,1,19.633997
0.0,1,19.635505
0.0,1,19.637209
0.0,1,19.638801
0.0,1,19.640286
0.0,1,19.641795
0.0,1,19.643241
0.0,1,19.644754
0.0,1,19.646319
0.0,1,19.647791
0.0,1,19.649261
0.0,1,19.650729
0.0,1,19.652162
0.0,1,19.653552
0.0,1,19.655012
0.0,1,19.65676
0.0,1,19.658131
0.0,1,19.659581
0.0,1,19.661034
0.0,1,19.662457
0.0,1,19.663902
0.0,1,19.66539
0.0,1,19.667113
0.0,1,19.668557
0.0,1,19.669912
0.0,1,19.671336
0.0,1,19.673031
0.0,1,19.674604
0.0,1,19.676408
0.0,1,19.677935
0.0,1,19.679466
0.0,1,19.681065
0.0,1,19.682672
0.0,1,19.684191
0.0,1,19.685643
0.0,1,19.687066
0.0,1,19.688542
0.0,1,19.69
0.0,1,19.691438
0.0,1,19.692882
0.0,1,19.6945
0.0,1,19.695988
0.0,1,19.697568
0.0,1,19.699215
0.0,1,19.700747
0.0,1,19.702223
0.0,1,19.703687
0.0,1,19.705149
0.0,1,19.706552
0.0,1,19.707977
0.0,1,19.709399
0.0,1,19.710845
0.0,1,19.788185
0.0,1,19.790613
0.0,1,19.792563
0.0,1,19.794008
0.0,1,19.79548
0.0,1,19.796854
0.0,1,19.79847
0.0,1,19.800003
0.0,1,19.801562
0.0,1,19.803009
0.0,1,19.804652
0.0,1,19.806204
0.0,1,19.807724
0.0,1,19.809167
0.0,1,19.811115
0.0,1,19.812602
0.0,1,19.814173
0.0,1,19.815731
0.0,1,19.817239
0.0,1,19.818696
0.0,1,19.82021
0.0,1,19.821696
0.0,1,19.823162
0.0,1,19.824674
0.0,1,19.826162
0.0,1,19.82758
0.0,1,19.829157
0.0,1,19.830888
0.0,1,19.832421
0.0,1,19.833995
0.0,1,19.835419
0.0,1,19.837036
0.0,1,19.838571
0.0,1,19.840067
0.0,1,19.84157
0.0,1,19.843058
0.0,1,19.844571
0.0,1,19.846178
0.0,1,19.847702
0.0,1,19.849199
0.0,1,19.850831
0.0,1,19.85231
0.0,1,19.853937
0.0,1,19.855521
0.0,1,19.857023
0.0,1,19.858436
0.0,1,19.859901
0.0,1,19.861386
0.0,1,19.862891
0.0,1,19.864287
0.0,1,19.865891
0.0,1,19.867414
0.0,1,19.869004
0.0,1,19.870648
0.0,1,19.872074
0.0,1,19.873526
0.0,1,19.875026
0.0,1,19.876648
0.0,1,19.878131
0.0,1,19.879547
0.0,1,19.881055
0.0,1,19.882667
0.0,1,19.884176
0.0,1,19.885651
0.0,1,19.894693
0.0,1,19.896361
0.0,1,19.897943
0.0,1,19.899443
0.0,1,19.90088
0.0,1,19.902256
0.0,1,19.90373
0.0,1,19.905155
0.0,1,19.90657
0.0,1,19.908046
0.0,1,19.909452
0.0,1,19.911006
0.0,1,19.912649
0.0,1,19.914296
0.0,1,19.915917
0.0,1,19.917393
0.0,1,19.918804
0.0,1,19.920237
0.0,1,19.921869
0.0,1,19.923285
0.0,1,19.924734
0.0,1,19.926135
0.0,1,19.927585
0.0,1,19.929015
0.0,1,19.930498
0.0,1,19.93198
0.0,1,19.933467
0.0,1,19.935098
0.0,1,19.936507
0.0,1,19.938006
0.0,1,19.939437
0.0,1,19.940919
0.0,1,19.94238
0.0,1,19.943874
0.0,1,19.945323
0.0,1,19.94675
0.0,1,19.94828
0.0,1,19.949719
0.0,1,19.951166
0.0,1,19.952718
0.0,1,19.954573
0.0,1,19.956029
0.0,1,19.957556
0.0,1,19.959024
0.0,1,19.960634
0.0,1,19.962115
0.0,1,19.963545
0.0,1,19.965082
0.0,1,19.966593
0.0,1,19.968014
0.0,1,19.969444
0.0,1,19.970922
0.0,1,19.972399
0.0,1,19.97385
0.0,1,19.975585
0.0,1,19.977047
0.0,1,19.978549
0.0,1,19.979967
0.0,1,19.981383
0.0,1,19.982906
0.0,1,19.984307
0.0,1,19.985905
0.0,1,19.987436
0.0,1,19.988845
0.0,1,20.067772
0.0,1,20.070142
0.0,1,20.071824
0.0,1,20.073337
0.0,1,20.074802
0.0,1,20.076546
0.0,1,20.077971
0.0,1,20.079319
0.0,1,20.080776
0.0,1,20.08224
0.0,1,20.083764
0.0,1,20.085205
0.0,1,20.086632
0.0,1,20.088159
0.0,1,20.089703
0.0,1,20.091168
0.0,1,20.092644
0.0,1,20.09421
0.0,1,20.095976
0.0,1,20.097512
0.0,1,20.098969
0.0,1,20.100506
0.0,1,20.102067
0.0,1,20.103514
0.0,1,20.104963
0.0,1,20.106469
0.0,1,20.107969
0.0,1,20.109437
0.0,1,20.110787
0.0,1,20.112214
0.0,1,20.113886
0.0,1,20.115678
0.0,1,20.117128
0.0,1,20.118541
0.0,1,20.119959
0.0,1,20.121572
0.0,1,20.123011
0.0,1,20.124453
0.0,1,20.126014
0.0,1,20.127391
0.0,1,20.128844
0.0,1,20.130335
0.0,1,20.131924
0.0,1,20.133437
0.0,1,20.135389
0.0,1,20.136846
0.0,1,20.138266
0.0,1,20.139693
0.0,1,20.141172
0.0,1,20.142568
0.0,1,20.144006
0.0,1,20.145452
0.0,1,20.146905
0.0,1,20.148322
0.0,1,20.149767
0.0,1,20.151198
0.0,1,20.152632
0.0,1,20.154124
0.0,1,20.155748
0.0,1,20.157237
0.0,1,20.15869
0.0,1,20.160115
0.0,1,20.161664
0.0,1,20.163201
0.0,1,20.164717
0.0,1,20.16614
0.0,1,20.167548
0.0,1,20.169142
0.0,1,20.17073
0.0,1,20.172319
0.0,1,20.174076
0.0,1,20.17551
0.0,1,20.177045
0.0,1,20.178499
0.0,1,20.179904
0.0,1,20.181386
0.0,1,20.182897
0.0,1,20.18434
0.0,1,20.185754
0.0,1,20.187279
0.0,1,20.188854
0.0,1,20.190364
0.0,1,20.191765
0.0,1,20.193405
0.0,1,20.194728
0.0,1,20.196244
0.0,1,20.197612
0.0,1,20.199121
0.0,1,20.200688
0.0,1,20.202204
0.0,1,20.20376
0.0,1,20.205277
0.0,1,20.206689
0.0,1,20.20813
0.0,1,20.209592
0.0,1,20.211158
0.0,1,20.21287
0.0,1,20.214311
0.0,1,20.215775
0.0,1,20.21725
0.0,1,20.21868
0.0,1,20.220051
0.0,1,20.221543
0.0,1,20.223008
0.0,1,20.224465
0.0,1,20.226264
0.0,1,20.227797
0.0,1,20.229311
0.0,1,20.230717
0.0,1,20.232789
0.0,1,20.234244
0.0,1,20.235805
0.0,1,20.237313
0.0,1,20.238734
0.0,1,20.240178
0.0,1,20.241623
0.0,1,20.243047
0.0,1,20.244379
0.0,1,20.245811
0.0,1,20.247238
0.0,1,20.248674
0.0,1,20.250106
0.0,1,20.251741
0.0,1,20.253181
0.0,1,20.254571
0.0,1,20.255982
0.0,1,20.257494
0.0,1,20.258921
0.0,1,20.33518
0.0,1,20.337367
0.0,1,20.339294
0.0,1,20.341065
0.0,1,20.342948
0.0,1,20.344728
0.0,1,20.346513
0.0,1,20.348168
0.0,1,20.349794
0.0,1,20.351553
0.0,1,20.353083
0.0,1,20.354648
0.0,1,20.356184
0.0,1,20.357719
0.0,1,20.359246
0.0,1,20.360777
0.0,1,20.362447
0.0,1,20.363952
0.0,1,20.365577
0.0,1,20.367127
0.0,1,20.368755
0.0,1,20.370404
0.0,1,20.372354
0.0,1,20.374125
0.0,1,20.375695
0.0,1,20.377279
0.0,1,20.378817
0.0,1,20.380437
0.0,1,20.381979
0.0,1,20.38352
0.0,1,20.385077
0.0,1,20.386569
0.0,1,20.388026
0.0,1,20.389842
0.0,1,20.39137
0.0,1,20.393087
0.0,1,20.394666
0.0,1,20.396223
0.0,1,20.397804
0.0,1,20.399283
0.0,1,20.40095
0.0,1,20.402522
0.0,1,20.404095
0.0,1,20.405666
0.0,1,20.407168
0.0,1,20.408656
0.0,1,20.410187
0.0,1,20.411724
0.0,1,20.413418
0.0,1,20.415154
0.0,1,20.416839
0.0,1,20.418473
0.0,1,20.42021
0.0,1,20.421882
0.0,1,20.423475
0.0,1,20.425045
0.0,1,20.426873
0.0,1,20.428436
0.0,1,20.429964
0.0,1,20.431511
0.0,1,20.433202
0.0,1,20.434795
0.0,1,20.436381
0.0,1,20.438201
0.0,1,20.439982
0.0,1,20.441649
0.0,1,20.443238
0.0,1,20.445061
0.0,1,20.446635
0.0,1,20.448143
0.0,1,20.449782
0.0,1,20.451353
0.0,1,20.453562
0.0,1,20.455256
0.0,1,20.457002
0.0,1,20.458889
0.0,1,20.460486
0.0,1,20.462017
0.0,1,20.463511
0.0,1,20.465048
0.0,1,20.466544
0.0,1,20.46802
0.0,1,20.469509
0.0,1,20.470981
0.0,1,20.472657
0.0,1,20.474487
0.0,1,20.476053
0.0,1,20.477678
0.0,1,20.479165
0.0,1,20.48061
0.0,1,20.482099
0.0,1,20.483642
0.0,1,20.485268
0.0,1,20.486811
0.0,1,20.488354
0.0,1,20.490278
0.0,1,20.491868
0.0,1,20.493461
0.0,1,20.495125
0.0,1,20.49685
0.0,1,20.498436
0.0,1,20.49999
0.0,1,20.501566
0.0,1,20.503119
0.0,1,20.504686
0.0,1,20.506255
0.0,1,20.507962
0.0,1,20.509656
0.0,1,20.511395
0.0,1,20.513098
0.0,1,20.514955
0.0,1,20.516612
0.0,1,20.518345
0.0,1,20.519951
0.0,1,20.521601
0.0,1,20.523234
0.0,1,20.524798
0.0,1,20.52642
0.0,1,20.527947
0.0,1,20.529575
0.0,1,20.531124
0.0,1,20.53273
0.0,1,20.534658
0.0,1,20.536433
0.0,1,20.538483
0.0,1,20.540606
0.0,1,20.54234
0.0,1,20.543962
0.0,1,20.618301
0.0,1,20.620785
0.0,1,20.62292
0.0,1,20.624891
0.0,1,20.626828
0.0,1,20.628479
0.0,1,20.630001
0.0,1,20.631566
0.0,1,20.633147
0.0,1,20.634681
0.0,1,20.636235
0.0,1,20.637851
0.0,1,20.639804
0.0,1,20.641459
0.0,1,20.643144
0.0,1,20.644856
0.0,1,20.646443
0.0,1,20.648022
0.0,1,20.649597
0.0,1,20.651309
0.0,1,20.652982
0.0,1,20.654593
0.0,1,20.656034
0.0,1,20.657578
0.0,1,20.659083
0.0,1,20.660874
0.0,1,20.662475
0.0,1,20.66398
0.0,1,20.66553
0.0,1,20.6672
0.0,1,20.668953
0.0,1,20.67065
0.0,1,20.672341
0.0,1,20.674041
0.0,1,20.675623
0.0,1,20.677179
0.0,1,20.678638
0.0,1,20.680121
0.0,1,20.681944
0.0,1,20.683544
0.0,1,20.685137
0.0,1,20.686735
0.0,1,20.68835
0.0,1,20.689966
0.0,1,20.691567
0.0,1,20.693076
0.0,1,20.694559
0.0,1,20.696002
0.0,1,20.697539
0.0,1,20.699092
0.0,1,20.700628
0.0,1,20.702283
0.0,1,20.704019
0.0,1,20.705465
0.0,1,20.706944
0.0,1,20.70852
0.0,1,20.710121
0.0,1,20.711623
0.0,1,20.713163
0.0,1,20.714674
0.0,1,20.716201
0.0,1,20.717719
0.0,1,20.719184
0.0,1,20.720745
0.0,1,20.722157
0.0,1,20.723821
0.0,1,20.72531
0.0,1,20.726822
0.0,1,20.728248
0.0,1,20.729916
0.0,1,20.731424
0.0,1,20.732959
0.0,1,20.734468
0.0,1,20.735978
0.0,1,20.737505
0.0,1,20.738981
0.0,1,20.740514
0.0,1,20.742038
0.0,1,20.743819
0.0,1,20.745474
0.0,1,20.747132
0.0,1,20.74878
0.0,1,20.750395
0.0,1,20.751947
0.0,1,20.753533
0.0,1,20.755208
0.0,1,20.756763
0.0,1,20.758261
0.0,1,20.759808
0.0,1,20.761331
0.0,1,20.762861
0.0,1,20.764652
0.0,1,20.766331
0.0,1,20.767941
0.0,1,20.769473
0.0,1,20.771009
0.0,1,20.772596
0.0,1,20.774211
0.0,1,20.775892
0.0,1,20.777512
0.0,1,20.779293
0.0,1,20.780878
0.0,1,20.782485
0.0,1,20.78411
0.0,1,20.786255
0.0,1,20.787787
0.0,1,20.789475
0.0,1,20.791096
0.0,1,20.792683
0.0,1,20.794374
0.0,1,20.795974
0.0,1,20.797541
0.0,1,20.799083
0.0,1,20.800641
0.0,1,20.802138
0.0,1,20.80368
0.0,1,20.805216
0.0,1,20.80689
0.0,1,20.80844
0.0,1,20.809988
0.0,1,20.811531
0.0,1,20.813109
0.0,1,20.814773
0.0,1,20.816652
0.0,1,20.818212
0.0,1,20.81981
0.0,1,20.821436
0.0,1,20.82294
0.0,1,20.891652
0.0,1,20.893902
0.0,1,20.895726
0.0,1,20.897466
0.0,1,20.899319
0.0,1,20.901288
0.0,1,20.902799
0.0,1,20.904356
0.0,1,20.905974
0.0,1,20.907696
0.0,1,20.909398
0.0,1,20.91135
0.0,1,20.913056
0.0,1,20.914587
0.0,1,20.9162
0.0,1,20.917698
0.0,1,20.919335
0.0,1,20.920976
0.0,1,20.922639
0.0,1,20.924133
0.0,1,20.925605
0.0,1,20.927098
0.0,1,20.928647
0.0,1,20.930286
0.0,1,20.931847
0.0,1,20.933394
0.0,1,20.935083
0.0,1,20.936845
0.0,1,20.938537
0.0,1,20.94012
0.0,1,20.941911
0.0,1,20.943467
0.0,1,20.945036
0.0,1,20.946553
0.0,1,20.948096
0.0,1,20.949648
0.0,1,20.951222
0.0,1,20.952662
0.0,1,20.954136
0.0,1,20.955715
0.0,1,20.957376
0.0,1,20.959022
0.0,1,20.96065
0.0,1,20.962456
0.0,1,20.964226
0.0,1,20.965803
0.0,1,20.967356
0.0,1,20.969042
0.0,1,20.970698
0.0,1,20.97224
0.0,1,20.973828
0.0,1,20.975369
0.0,1,20.976965
0.0,1,20.978511
0.0,1,20.980033
0.0,1,20.98155
0.0,1,20.983244
0.0,1,20.984911
0.0,1,20.986539
0.0,1,20.988136
0.0,1,20.989792
0.0,1,20.991466
0.0,1,20.993082
0.0,1,20.994632
0.0,1,20.996174
0.0,1,20.997699
0.0,1,20.999228
0.0,1,21.000787
0.0,1,21.002344
0.0,1,21.003968
0.0,1,21.005641
0.0,1,21.00727
0.0,1,21.008976
0.0,1,21.010585
0.0,1,21.012166
0.0,1,21.013757
0.0,1,21.015367
0.0,1,21.016931
0.0,1,21.01837
0.0,1,21.01985
0.0,1,21.021354
0.0,1,21.022885
0.0,1,21.024648
0.0,1,21.026223
0.0,1,21.027776
0.0,1,21.029276
0.0,1,21.030813
0.0,1,21.032481
0.0,1,21.034172
0.0,1,21.035655
0.0,1,21.037179
0.0,1,21.038714
0.0,1,21.040258
0.0,1,21.041794
0.0,1,21.043298
0.0,1,21.045053
0.0,1,21.046554
0.0,1,21.048126
0.0,1,21.049838
0.0,1,21.051566
0.0,1,21.053201
0.0,1,21.054841
0.0,1,21.056403
0.0,1,21.057967
0.0,1,21.059513
0.0,1,21.061065
0.0,1,21.062617
0.0,1,21.06413
0.0,1,21.065628
0.0,1,21.067287
0.0,1,21.0688
0.0,1,21.07032
0.0,1,21.071953
0.0,1,21.073667
0.0,1,21.075423
0.0,1,21.076963
0.0,1,21.078466
0.0,1,21.079959
0.0,1,21.081368
0.0,1,21.082844
0.0,1,21.084315
0.0,1,21.08586
0.0,1,21.087453
0.0,1,21.088946
0.0,1,21.090423
0.0,1,21.091904
0.0,1,21.09341
0.0,1,21.09493
0.0,1,21.169756
0.0,1,21.172127
0.0,1,21.183202
0.0,1,21.184788
0.0,1,21.18663
0.0,1,21.188188
0.0,1,21.189814
0.0,1,21.19132
0.0,1,21.19316
0.0,1,21.19526
0.0,1,21.196736
0.0,1,21.198255
0.0,1,21.199687
0.0,1,21.201178
0.0,1,21.202721
0.0,1,21.204182
0.0,1,21.205656
0.0,1,21.207192
0.0,1,21.208823
0.0,1,21.210347
0.0,1,21.211775
0.0,1,21.213336
0.0,1,21.215425
0.0,1,21.217192
0.0,1,21.218759
0.0,1,21.220314
0.0,1,21.221863
0.0,1,21.223391
0.0,1,21.224957
0.0,1,21.226483
0.0,1,21.22793
0.0,1,21.229317
0.0,1,21.230781
0.0,1,21.232132
0.0,1,21.233649
0.0,1,21.235296
0.0,1,21.236845
0.0,1,21.238409
0.0,1,21.240037
0.0,1,21.241718
0.0,1,21.24328
0.0,1,21.244962
0.0,1,21.246586
0.0,1,21.248189
0.0,1,21.249866
0.0,1,21.251408
0.0,1,21.252933
0.0,1,21.254514
0.0,1,21.256331
0.0,1,21.257932
0.0,1,21.259443
0.0,1,21.260948
0.0,1,21.262459
0.0,1,21.263947
0.0,1,21.265481
0.0,1,21.267008
0.0,1,21.268517
0.0,1,21.270099
0.0,1,21.271656
0.0,1,21.273188
0.0,1,21.274718
0.0,1,21.276112
0.0,1,21.277973
0.0,1,21.279468
0.0,1,21.280948
0.0,1,21.28245
0.0,1,21.283913
0.0,1,21.285395
0.0,1,21.286825
0.0,1,21.288346
0.0,1,21.289783
0.0,1,21.291262
0.0,1,21.292809
0.0,1,21.294331
0.0,1,21.295823
0.0,1,21.297618
0.0,1,21.299225
0.0,1,21.300805
0.0,1,21.302382
0.0,1,21.303873
0.0,1,21.305361
0.0,1,21.306977
0.0,1,21.308686
0.0,1,21.310271
0.0,1,21.311731
0.0,1,21.313252
0.0,1,21.314702
0.0,1,21.316181
0.0,1,21.317998
0.0,1,21.319877
0.0,1,21.321374
0.0,1,21.322868
0.0,1,21.324407
0.0,1,21.325908
0.0,1,21.327463
0.0,1,21.329192
0.0,1,21.330825
0.0,1,21.332508
0.0,1,21.334234
0.0,1,21.335878
0.0,1,21.337461
0.0,1,21.339121
0.0,1,21.340792
0.0,1,21.342288
0.0,1,21.343904
0.0,1,21.345509
0.0,1,21.347086
0.0,1,21.348693
0.0,1,21.350373
0.0,1,21.351986
0.0,1,21.353542
0.0,1,21.355075
0.0,1,21.356791
0.0,1,21.358382
0.0,1,21.359987
0.0,1,21.361803
0.0,1,21.363408
0.0,1,21.364927
0.0,1,21.366429
0.0,1,21.368001
0.0,1,21.369532
0.0,1,21.371121
0.0,1,21.372768
0.0,1,21.374399
0.0,1,21.375993
0.0,1,21.377575
0.0,1,21.379223
0.0,1,21.380838
0.0,1,21.45436
0.0,1,21.456462
0.0,1,21.458169
0.0,1,21.459834
0.0,1,21.461576
0.0,1,21.463226
0.0,1,21.464941
0.0,1,21.466608
0.0,1,21.468478
0.0,1,21.470028
0.0,1,21.471514
0.0,1,21.472974
0.0,1,21.474488
0.0,1,21.476123
0.0,1,21.477592
0.0,1,21.478997
0.0,1,21.480475
0.0,1,21.481937
0.0,1,21.483363
0.0,1,21.484819
0.0,1,21.486275
0.0,1,21.487705
0.0,1,21.48915
0.0,1,21.490938
0.0,1,21.49258
0.0,1,21.493989
0.0,1,21.495782
0.0,1,21.49735
0.0,1,21.49898
0.0,1,21.500525
0.0,1,21.502059
0.0,1,21.503577
0.0,1,21.505104
0.0,1,21.506689
0.0,1,21.508258
0.0,1,21.509975
0.0,1,21.5116
0.0,1,21.513168
0.0,1,21.514729
0.0,1,21.516757
0.0,1,21.518269
0.0,1,21.519775
0.0,1,21.521204
0.0,1,21.522758
0.0,1,21.524361
0.0,1,21.526061
0.0,1,21.5276
0.0,1,21.529087
0.0,1,21.530545
0.0,1,21.531984
0.0,1,21.533435
0.0,1,21.534877
0.0,1,21.536307
0.0,1,21.537987
0.0,1,21.539439
0.0,1,21.540906
0.0,1,21.542341
0.0,1,21.54377
0.0,1,21.545217
0.0,1,21.546633
0.0,1,21.548079
0.0,1,21.549514
0.0,1,21.551073
0.0,1,21.55272
0.0,1,21.554281
0.0,1,21.555763
0.0,1,21.557432
0.0,1,21.558824
0.0,1,21.560167
0.0,1,21.561622
0.0,1,21.563201
0.0,1,21.564888
0.0,1,21.566371
0.0,1,21.567804
0.0,1,21.569263
0.0,1,21.570836
0.0,1,21.572749
0.0,1,21.574404
0.0,1,21.575744
0.0,1,21.577391
0.0,1,21.578755
0.0,1,21.580186
0.0,1,21.5816
0.0,1,21.583032
0.0,1,21.584505
0.0,1,21.586102
0.0,1,21.58759
0.0,1,21.589086
0.0,1,21.590503
0.0,1,21.592186
0.0,1,21.593833
0.0,1,21.595347
0.0,1,21.596987
0.0,1,21.598477
0.0,1,21.599919
0.0,1,21.601411
0.0,1,21.60277
0.0,1,21.60421
0.0,1,21.605694
0.0,1,21.607127
0.0,1,21.608576
0.0,1,21.610011
0.0,1,21.611448
0.0,1,21.612924
0.0,1,21.614631
0.0,1,21.616493
0.0,1,21.617979
0.0,1,21.61941
0.0,1,21.620894
0.0,1,21.622343
0.0,1,21.623739
0.0,1,21.625221
0.0,1,21.627003
0.0,1,21.628578
0.0,1,21.630147
0.0,1,21.63166
0.0,1,21.633099
0.0,1,21.634611
0.0,1,21.63624
0.0,1,21.637695
0.0,1,21.639142
0.0,1,21.64076
0.0,1,21.642225
0.0,1,21.643647
0.0,1,21.645114
0.0,1,21.646549
0.0,1,21.647998
0.0,1,21.649484
0.0,1,21.716127
0.0,1,21.718337
0.0,1,21.719941
0.0,1,21.721553
0.0,1,21.723233
0.0,1,21.725168
0.0,1,21.726749
0.0,1,21.728108
0.0,1,21.729636
0.0,1,21.731079
0.0,1,21.732505
0.0,1,21.733928
0.0,1,21.735477
0.0,1,21.736924
0.0,1,21.738324
0.0,1,21.739721
0.0,1,21.741091
0.0,1,21.742493
0.0,1,21.744101
0.0,1,21.745537
0.0,1,21.74695
0.0,1,21.748384
0.0,1,21.749704
0.0,1,21.751101
0.0,1,21.75246
0.0,1,21.75384
0.0,1,21.755206
0.0,1,21.756575
0.0,1,21.757962
0.0,1,21.759467
0.0,1,21.760965
0.0,1,21.762753
0.0,1,21.764198
0.0,1,21.765702
0.0,1,21.7672
0.0,1,21.768821
0.0,1,21.770319
0.0,1,21.771778
0.0,1,21.773238
0.0,1,21.774794
0.0,1,21.776232
0.0,1,21.777722
0.0,1,21.779163
0.0,1,21.780676
0.0,1,21.782344
0.0,1,21.783887
0.0,1,21.785561
0.0,1,21.78707
0.0,1,21.788762
0.0,1,21.790345
0.0,1,21.79194
0.0,1,21.793533
0.0,1,21.795115
0.0,1,21.796665
0.0,1,21.798372
0.0,1,21.799932
0.0,1,21.801515
0.0,1,21.803343
0.0,1,21.804935
0.0,1,21.806551
0.0,1,21.80816
0.0,1,21.809746
0.0,1,21.811347
0.0,1,21.812926
0.0,1,21.814474
0.0,1,21.816019
0.0,1,21.817622
0.0,1,21.819166
0.0,1,21.82074
0.0,1,21.822312
0.0,1,21.823884
0.0,1,21.825984
0.0,1,21.827657
0.0,1,21.829306
0.0,1,21.830962
0.0,1,21.8327
0.0,1,21.834342
0.0,1,21.836064
0.0,1,21.837708
0.0,1,21.839345
0.0,1,21.840962
0.0,1,21.842642
0.0,1,21.844242
0.0,1,21.845855
0.0,1,21.847702
0.0,1,21.84929
0.0,1,21.851002
0.0,1,21.85298
0.0,1,21.854642
0.0,1,21.856256
0.0,1,21.857938
0.0,1,21.859662
0.0,1,21.861323
0.0,1,21.863182
0.0,1,21.864883
0.0,1,21.866534
0.0,1,21.86837
0.0,1,21.870051
0.0,1,21.871687
0.0,1,21.873308
0.0,1,21.874938
0.0,1,21.876594
0.0,1,21.878244
0.0,1,21.879948
0.0,1,21.881881
0.0,1,21.883612
0.0,1,21.885255
0.0,1,21.886987
0.0,1,21.888757
0.0,1,21.890643
0.0,1,21.892237
0.0,1,21.893813
0.0,1,21.895689
0.0,1,21.89731
0.0,1,21.898935
0.0,1,21.900606
0.0,1,21.902176
0.0,1,21.903893
